221626	270627
989330	277787
592868	424776
735426	562271
600241	599821
462401	122172
101207	319125
483319	977704
865056	504025
435004	652292
216150	275968
455604	790411
929039	853971
201130	803182
190826	267834
538462	734741
12529	928804
869933	527792
606415	605397
721570	121711
243883	206657
525782	700324
678028	861442
365467	525453
694098	543085
335405	316824
107235	426600
280571	791010
594192	552626
820461	998053
732795	301371
746527	875275
919419	261676
383425	132812
254524	525835
732492	104996
805320	498407
876202	774626
816431	483348
542785	758021
74845	26881
453482	878191
669201	182080
734707	250405
248459	779745
597468	71520
946795	981254
759282	860348
993160	866214
392049	142707
247703	764036
778796	640893
931871	53023
52724	654998
413019	264655
291536	595509
473700	4217
186297	745018
995424	659253
955351	437356
25228	760235
257841	552819
929519	972023
354590	17123
159830	439032
203068	746639
903885	407534
976909	498216
153214	835756
616763	29633
141495	82586
603155	908300
653318	615195
790801	789452
743161	165094
441681	746152
815323	768389
256765	699522
716645	744843
183875	611355
874346	876476
800362	903295
401512	778231
130340	777271
323257	71078
153664	747103
171755	464752
596299	273171
578976	825074
506520	387100
133252	322137
606878	948202
647724	948576
693419	379995
991350	880722
273550	393646
296941	865697
160280	73912
367535	698453
769532	806972
70428	690792
155544	439548
712720	242183
67257	751844
655296	291696
130185	90130
554684	788549
253477	253415
633411	718760
599482	463248
856894	624761
6810	873032
463296	153835
368641	683443
490415	830832
521624	138173
94073	560843
803027	193521
461717	806793
614841	386636
993118	633365
421914	745026
998442	547802
266563	191743
654991	631853
772966	866045
255430	28237
698425	296129
979572	718726
549558	67066
205239	986339
547183	587535
297408	299312
622458	866562
769550	275477
908842	237299
982326	762669
310471	847109
555204	497120
645325	93386
475784	210196
754785	934643
230772	731214
449940	453210
520276	726696
713036	515851
619738	241867
541180	776571
159485	433498
708975	679990
917289	929035
208056	134169
981278	415967
913087	518528
128266	536483
263031	74764
9408	604050
335264	17816
471027	756532
999581	301557
333760	507655
749523	712617
5540	953498
386996	807055
487045	681377
610412	612323
746492	404334
820302	818469
853349	244123
296958	249741
840858	497967
102018	76341
94157	366618
123150	953634
771543	81536
589192	122731
351700	105303
575153	855067
662122	873592
554969	478501
90824	149167
69853	681734
500203	353669
114144	406507
656249	869904
367871	411102
487443	13459
380077	986241
939876	97952
695841	19579
658663	711419
333075	801385
656452	526715
400308	908228
903082	318574
984093	471629
153363	993906
863927	53946
460454	169918
39822	978071
905525	633055
646514	924046
910287	909320
7273	542943
78874	366515
77935	219466
20851	737537
264253	927362
835590	677303
512229	180913
652542	738672
248931	496322
66620	322258
492176	629210
607282	527074
676481	48351
972397	29159
938480	322995
382290	399036
765552	462105
681571	461165
198702	359839
287201	702422
896077	979307
676572	639143
894168	924658
937332	845467
167725	143099
288661	3952
47379	659901
708252	895943
441455	723860
563208	197001
596038	379935
358392	945498
923015	877942
754133	556315
258737	121718
617377	41334
196829	671166
112176	810302
655769	90997
750448	49508
569812	823494
999747	39110
451405	617191
341052	708000
905001	892860
789147	904260
366110	17391
411685	663891
220206	289126
927196	165818
723504	995295
182813	60925
871227	920334
527683	294989
344497	43348
866842	278132
833594	430662
47853	866590
90942	284999
694212	905257
325869	512295
46039	999711
663603	691980
497458	457724
623543	883809
395457	941006
1931	863399
783733	578270
873260	389511
432859	311417
105901	734109
164771	299702
682644	939495
224494	212625
634234	773586
802233	435058
434770	960104
168436	848272
305997	614725
498534	665894
123252	445892
309291	893991
988614	125183
514694	609377
920794	861874
112335	463906
763608	543047
482542	277107
6084	962604
252542	223388
658447	640318
116774	54775
419400	93217
707942	285210
467456	725397
687641	722828
133172	590708
232244	513284
122661	121786
500012	263290
727196	559807
102854	612347
405806	7156
969760	101748
325137	411890
568561	738654
793430	983584
593153	201687
3250	212830
454579	817447
56627	470706
577767	658572
171856	189799
827937	326363
589653	810870
887029	844301
973001	316850
840358	506236
607984	378807
307050	326471
65125	449473
433057	391963
593650	858555
587737	542562
360009	596900
583959	558668
733592	932989
639140	678078
4441	421801
232671	983430
827731	110446
943648	636052
142288	800732
695892	784007
110478	266625
716098	519294
911257	175603
550511	665508
208070	21259
134512	654600
729621	84432
17421	718471
912901	463213
885014	172913
156343	433694
544140	634037
270090	984075
301159	487789
788148	928730
195355	513403
32697	898626
590581	427806
93314	460306
997918	657444
312045	817736
902168	132430
367253	41666
21231	435941
608855	280154
713848	906246
540283	765198
265625	774340
778481	326725
255456	83137
112892	566629
981607	967163
394969	145590
122248	572189
229633	4635
822372	120166
252596	58030
616048	724540
676834	136201
416355	637280
59878	802041
83591	646555
937248	116513
959591	349217
948706	715729
282359	731399
698562	61598
723540	263966
352507	609884
614519	362141
482307	98493
672875	436891
677784	251256
387457	805276
958908	354618
156659	320165
483072	18786
651651	756602
105819	420320
652402	611242
342641	570877
148828	451113
231431	557556
167440	872368
234509	583939
198784	781959
218851	233169
484425	871659
193287	896635
767605	388234
224751	152195
170981	440616
197218	224176
160848	338985
950227	819390
390267	813250
264363	809221
366777	539095
927816	495795
596086	534217
316176	162325
911846	311222
699233	51379
948014	396271
300858	892521
44716	231971
672587	41961
266137	215698
71035	869806
689196	943338
272940	21262
830483	595815
134911	537304
549451	197260
247829	579079
741404	661889
489463	80358
131737	653251
565874	188696
81217	596104
828075	383084
425046	125934
857984	17015
886821	207535
150873	929019
466633	92369
688184	423814
477470	813469
527081	339447
918526	543273
721514	774911
855269	176283
345886	210977
399673	987006
99462	911760
811197	997243
639529	927538
944553	752595
960130	13865
459236	347726
440095	627356
567522	925869
739338	644631
500431	561344
620969	782772
557683	418957
111592	342483
69812	412952
916310	457478
885591	469485
983080	15773
459663	696788
965735	622609
636474	920568
268294	925865
69573	612062
537932	224741
869372	637095
714791	793622
576394	886155
305113	335760
678243	650429
579733	933057
906888	748055
733893	12396
28169	792479
5619	716973
855935	4184
924752	971354
413571	8761
620824	709398
934139	483145
636592	675108
468730	319863
206019	351384
687144	561477
211906	27484
960541	881740
629795	307992
320388	867429
176260	880040
113366	348557
869093	698231
669585	969301
494414	793845
503243	599509
82654	115238
790346	953734
273597	235598
586982	775429
853258	479616
507100	790479
672219	581516
889508	983994
851423	818366
698407	209896
74805	544036
242267	811773
297426	943898
254095	911853
27714	791840
423431	273690
227424	110368
345966	730129
505558	17374
496990	449301
239780	875168
456685	520443
504437	911999
730365	346193
556090	872212
416248	428772
756897	630895
91146	658516
86721	570675
878868	345241
618932	114435
741155	302299
32428	362708
380082	603473
52774	54339
929507	393425
913868	292554
720905	902544
248738	418305
806869	451271
396395	321180
468427	223118
397986	669645
240320	559573
421167	1059
631846	119188
421487	556451
919159	889353
492826	970268
540959	815594
209019	61953
354507	470466
889363	122887
57544	75413
43036	138101
975633	864413
603883	439431
625428	444060
519986	518221
35632	865749
501289	941153
497604	667478
73183	922777
409397	933115
748709	566010
144315	950356
937174	957728
596967	498822
90587	826537
480990	170863
551629	649975
89407	456623
417036	155512
190086	714835
96936	937022
878175	225718
409549	598226
37355	375779
825246	482732
565094	446752
913460	573956
48036	709409
724584	850634
677172	161356
332219	331523
981499	674514
131138	883848
555713	587258
818445	64526
1548	745799
971517	915382
513608	879723
771854	381066
380151	67315
514067	597100
687408	945245
171007	943879
794513	735445
413153	895591
227114	988037
662552	745372
145573	724965
312223	310042
374568	701286
963437	130669
46051	376116
772191	451306
348725	76011
143326	60397
173849	728876
674121	173745
117624	377610
113055	845128
257071	428489
416527	42560
787932	538
725503	595431
905473	933505
151143	37727
168396	796393
172509	114580
82239	730799
323162	461052
521449	430964
159840	982840
156585	211650
589260	350313
711794	790561
219050	218667
261227	968865
969403	151929
747360	565512
15369	211259
248986	169185
965578	166513
797445	933734
180885	654439
115491	879684
310648	504047
486887	153292
364943	986840
337154	159824
466737	470555
205575	48948
534165	202139
354069	466802
548666	19921
231180	617781
786967	564036
246901	996518
930252	752545
406985	560698
956735	111137
131536	38828
192121	783735
770576	134775
294599	73416
60323	107730
673030	277688
479827	265898
249053	207195
227116	833896
451678	797719
361755	974648
971166	754997
23894	125008
685707	417770
45259	947231
986060	642442
426177	176795
311570	694533
284301	196753
820835	122521
400209	344624
610523	493865
217413	880037
230285	375928
173647	960881
935530	198315
953312	51755
176763	423048
840819	493559
440790	378822
21264	886078
579226	426850
637735	963794
676899	890796
529670	922036
783013	497735
507952	446231
842620	909888
285816	241717
202599	72906
787573	975815
27570	654481
77529	740886
234445	720686
99508	918348
804427	191587
134790	120773
600919	383653
790801	772525
210914	277818
775553	836823
283055	993927
903815	799858
41575	642027
714933	705983
681798	244174
898655	18859
759745	709369
430055	492537
410885	510542
218481	45915
683040	215312
115317	353271
642149	283959
561778	422471
259294	853063
363342	853683
653541	58701
700729	783509
489492	211469
971995	932014
950873	171290
397011	870651
879540	226970
253864	343418
905686	290425
22090	988698
341969	588726
872686	137407
76230	500470
353533	434464
804499	851877
910578	233227
16736	458041
669510	127659
576026	22580
710223	641505
28508	526899
270222	623586
483357	908048
714826	40438
29136	389043
977769	736916
390675	887458
387928	850455
801271	466906
318783	257814
491041	605771
580164	745713
873373	24130
563062	766026
923883	449399
492650	273285
413224	468744
376792	279224
319663	896581
285624	607970
344886	865151
752609	263393
630201	251914
235172	656890
914704	431472
553595	70307
816020	922097
946227	133759
899785	205745
171496	25642
298927	340021
808765	664147
459723	712151
125084	701909
309880	295738
160890	410708
674102	171118
423032	429851
86741	820655
252127	658204
728511	517797
439895	322075
455834	60884
266629	902474
928116	871972
211993	438126
618625	743396
971899	537110
239019	78348
890439	96984
507692	548899
720018	567681
997532	698146
518801	143050
317607	600626
118423	287281
609356	562470
623354	74670
977145	581542
969866	889984
844462	905261
648657	698211
235321	463087
57787	620557
717541	474341
539592	948226
32259	741585
439732	259610
919013	546144
146770	474885
762166	752972
315442	781545
856216	887874
985769	938797
345133	833361
254974	955635
170199	189595
169034	419984
40541	921872
912565	226821
691400	274434
16019	452158
228120	240011
786155	972103
446989	663485
